session_id,respID,qID,profileID,altID,obsID,choice,time_total,time_cbc_total,screenout,time_min_total,time_min_cbc,price,capacity,range,type,compatability
87a62be706f889a8bfd472d36af4681d,1,6,262,2,6,0,187,22,red,3.1166666666666667,0.36666666666666664,100,3,1,Ring,iOS
87a62be706f889a8bfd472d36af4681d,1,6,47,3,6,1,187,22,red,3.1166666666666667,0.36666666666666664,100,3,0.1,Bracelet,iOS
a620afcfc6ac5b3c78f2ee91ee977829,2,1,283,1,7,0,188,49,red,3.1333333333333333,0.8166666666666667,50,3,1,Bracelet,iOS/Android
a620afcfc6ac5b3c78f2ee91ee977829,2,1,302,2,7,1,188,49,red,3.1333333333333333,0.8166666666666667,25,5,1,Ring,Android
a620afcfc6ac5b3c78f2ee91ee977829,2,1,285,3,7,0,188,49,red,3.1333333333333333,0.8166666666666667,100,3,1,Implantable,iOS/Android
a620afcfc6ac5b3c78f2ee91ee977829,2,2,39,1,8,0,188,49,red,3.1333333333333333,0.8166666666666667,25,3,0.1,Bracelet,iOS
a620afcfc6ac5b3c78f2ee91ee977829,2,2,81,2,8,1,188,49,red,3.1333333333333333,0.8166666666666667,100,5,0.1,Implantable,iOS
a620afcfc6ac5b3c78f2ee91ee977829,2,2,234,3,8,0,188,49,red,3.1333333333333333,0.8166666666666667,50,1,1,Ring,Android
a620afcfc6ac5b3c78f2ee91ee977829,2,3,288,1,9,0,188,49,red,3.1333333333333333,0.8166666666666667,100,3,1,Card,iOS/Android
a620afcfc6ac5b3c78f2ee91ee977829,2,3,209,2,9,0,188,49,red,3.1333333333333333,0.8166666666666667,50,5,0.5,Implantable,iOS/Android
a620afcfc6ac5b3c78f2ee91ee977829,2,3,248,3,9,1,188,49,red,3.1333333333333333,0.8166666666666667,50,1,1,Card,iOS/Android
a620afcfc6ac5b3c78f2ee91ee977829,2,4,217,1,10,0,188,49,red,3.1333333333333333,0.8166666666666667,25,1,1,Implantable,iOS
a620afcfc6ac5b3c78f2ee91ee977829,2,4,95,2,10,0,188,49,red,3.1333333333333333,0.8166666666666667,100,5,0.1,Bracelet,Android
a620afcfc6ac5b3c78f2ee91ee977829,2,4,324,3,10,1,188,49,red,3.1333333333333333,0.8166666666666667,100,5,1,Card,iOS/Android
a620afcfc6ac5b3c78f2ee91ee977829,2,5,70,1,11,0,188,49,red,3.1333333333333333,0.8166666666666667,100,3,0.1,Ring,iOS/Android
a620afcfc6ac5b3c78f2ee91ee977829,2,5,128,2,11,0,188,49,red,3.1333333333333333,0.8166666666666667,50,1,0.5,Card,Android
a620afcfc6ac5b3c78f2ee91ee977829,2,5,224,3,11,1,188,49,red,3.1333333333333333,0.8166666666666667,50,1,1,Card,iOS
a620afcfc6ac5b3c78f2ee91ee977829,2,6,201,1,12,1,188,49,red,3.1333333333333333,0.8166666666666667,100,5,0.5,Implantable,Android
a620afcfc6ac5b3c78f2ee91ee977829,2,6,67,2,12,0,188,49,red,3.1333333333333333,0.8166666666666667,50,3,0.1,Bracelet,iOS/Android
a620afcfc6ac5b3c78f2ee91ee977829,2,6,86,3,12,0,188,49,red,3.1333333333333333,0.8166666666666667,25,5,0.1,Ring,Android
f8b5d3a0e5b3723b33d1453ef86f53d5,3,1,160,1,13,0,306,148,red,5.1,2.466666666666667,25,3,0.5,Card,Android
f8b5d3a0e5b3723b33d1453ef86f53d5,3,1,226,2,13,1,306,148,red,5.1,2.466666666666667,100,1,1,Ring,iOS
f8b5d3a0e5b3723b33d1453ef86f53d5,3,1,279,3,13,0,306,148,red,5.1,2.466666666666667,25,3,1,Bracelet,iOS/Android
f8b5d3a0e5b3723b33d1453ef86f53d5,3,2,14,1,14,0,306,148,red,5.1,2.466666666666667,25,1,0.1,Ring,Android
f8b5d3a0e5b3723b33d1453ef86f53d5,3,2,199,2,14,1,306,148,red,5.1,2.466666666666667,50,5,0.5,Bracelet,Android
f8b5d3a0e5b3723b33d1453ef86f53d5,3,2,54,3,14,0,306,148,red,5.1,2.466666666666667,50,3,0.1,Ring,Android
f8b5d3a0e5b3723b33d1453ef86f53d5,3,3,131,1,15,0,306,148,red,5.1,2.466666666666667,100,1,0.5,Bracelet,Android
f8b5d3a0e5b3723b33d1453ef86f53d5,3,3,165,2,15,1,306,148,red,5.1,2.466666666666667,100,3,0.5,Implantable,Android
f8b5d3a0e5b3723b33d1453ef86f53d5,3,3,49,3,15,0,306,148,red,5.1,2.466666666666667,25,3,0.1,Implantable,Android
f8b5d3a0e5b3723b33d1453ef86f53d5,3,4,77,1,16,0,306,148,red,5.1,2.466666666666667,50,5,0.1,Implantable,iOS
f8b5d3a0e5b3723b33d1453ef86f53d5,3,4,48,2,16,1,306,148,red,5.1,2.466666666666667,100,3,0.1,Card,iOS
f8b5d3a0e5b3723b33d1453ef86f53d5,3,4,24,3,16,0,306,148,red,5.1,2.466666666666667,100,1,0.1,Card,Android
f8b5d3a0e5b3723b33d1453ef86f53d5,3,5,297,1,17,0,306,148,red,5.1,2.466666666666667,100,5,1,Implantable,iOS
f8b5d3a0e5b3723b33d1453ef86f53d5,3,5,130,2,17,0,306,148,red,5.1,2.466666666666667,100,1,0.5,Ring,Android
f8b5d3a0e5b3723b33d1453ef86f53d5,3,5,107,3,17,1,306,148,red,5.1,2.466666666666667,100,5,0.1,Bracelet,iOS/Android
f8b5d3a0e5b3723b33d1453ef86f53d5,3,6,317,1,18,0,306,148,red,5.1,2.466666666666667,50,5,1,Implantable,iOS/Android
f8b5d3a0e5b3723b33d1453ef86f53d5,3,6,131,2,18,0,306,148,red,5.1,2.466666666666667,100,1,0.5,Bracelet,Android
f8b5d3a0e5b3723b33d1453ef86f53d5,3,6,234,3,18,1,306,148,red,5.1,2.466666666666667,50,1,1,Ring,Android
4647974ed0ae2a58e5b4cd4d803824d8,4,1,19,1,19,0,274,59,red,4.566666666666666,0.9833333333333333,50,1,0.1,Bracelet,Android
4647974ed0ae2a58e5b4cd4d803824d8,4,1,315,2,19,1,274,59,red,4.566666666666666,0.9833333333333333,25,5,1,Bracelet,iOS/Android
4647974ed0ae2a58e5b4cd4d803824d8,4,1,177,3,19,0,274,59,red,4.566666666666666,0.9833333333333333,100,3,0.5,Implantable,iOS/Android
4647974ed0ae2a58e5b4cd4d803824d8,4,2,300,1,20,0,274,59,red,4.566666666666666,0.9833333333333333,100,5,1,Card,iOS
4647974ed0ae2a58e5b4cd4d803824d8,4,2,168,2,20,1,274,59,red,4.566666666666666,0.9833333333333333,100,3,0.5,Card,Android
4647974ed0ae2a58e5b4cd4d803824d8,4,2,258,3,20,0,274,59,red,4.566666666666666,0.9833333333333333,50,3,1,Ring,iOS
4647974ed0ae2a58e5b4cd4d803824d8,4,3,138,1,21,0,274,59,red,4.566666666666666,0.9833333333333333,50,1,0.5,Ring,iOS/Android
4647974ed0ae2a58e5b4cd4d803824d8,4,3,153,2,21,0,274,59,red,4.566666666666666,0.9833333333333333,100,3,0.5,Implantable,iOS
4647974ed0ae2a58e5b4cd4d803824d8,4,3,34,3,21,1,274,59,red,4.566666666666666,0.9833333333333333,100,1,0.1,Ring,iOS/Android
4647974ed0ae2a58e5b4cd4d803824d8,4,4,194,1,22,1,274,59,red,4.566666666666666,0.9833333333333333,25,5,0.5,Ring,Android
4647974ed0ae2a58e5b4cd4d803824d8,4,4,159,2,22,0,274,59,red,4.566666666666666,0.9833333333333333,25,3,0.5,Bracelet,Android
4647974ed0ae2a58e5b4cd4d803824d8,4,4,53,3,22,0,274,59,red,4.566666666666666,0.9833333333333333,50,3,0.1,Implantable,Android
4647974ed0ae2a58e5b4cd4d803824d8,4,5,82,1,23,0,274,59,red,4.566666666666666,0.9833333333333333,100,5,0.1,Ring,iOS
4647974ed0ae2a58e5b4cd4d803824d8,4,5,258,2,23,0,274,59,red,4.566666666666666,0.9833333333333333,50,3,1,Ring,iOS
4647974ed0ae2a58e5b4cd4d803824d8,4,5,240,3,23,1,274,59,red,4.566666666666666,0.9833333333333333,100,1,1,Card,Android
4647974ed0ae2a58e5b4cd4d803824d8,4,6,258,1,24,1,274,59,red,4.566666666666666,0.9833333333333333,50,3,1,Ring,iOS
4647974ed0ae2a58e5b4cd4d803824d8,4,6,193,2,24,0,274,59,red,4.566666666666666,0.9833333333333333,25,5,0.5,Implantable,Android
4647974ed0ae2a58e5b4cd4d803824d8,4,6,70,3,24,0,274,59,red,4.566666666666666,0.9833333333333333,100,3,0.1,Ring,iOS/Android
6541fe358f2766672d91bb85a6949135,5,1,324,1,25,1,89,18,red,1.4833333333333334,0.3,100,5,1,Card,iOS/Android
6541fe358f2766672d91bb85a6949135,5,1,7,2,25,0,89,18,red,1.4833333333333334,0.3,50,1,0.1,Bracelet,iOS
6541fe358f2766672d91bb85a6949135,5,1,91,3,25,0,89,18,red,1.4833333333333334,0.3,50,5,0.1,Bracelet,Android
6541fe358f2766672d91bb85a6949135,5,2,153,1,26,1,89,18,red,1.4833333333333334,0.3,100,3,0.5,Implantable,iOS
6541fe358f2766672d91bb85a6949135,5,2,128,2,26,0,89,18,red,1.4833333333333334,0.3,50,1,0.5,Card,Android
6541fe358f2766672d91bb85a6949135,5,2,38,3,26,0,89,18,red,1.4833333333333334,0.3,25,3,0.1,Ring,iOS
6541fe358f2766672d91bb85a6949135,5,3,183,1,27,0,89,18,red,1.4833333333333334,0.3,25,5,0.5,Bracelet,iOS
6541fe358f2766672d91bb85a6949135,5,3,287,2,27,1,89,18,red,1.4833333333333334,0.3,100,3,1,Bracelet,iOS/Android
6541fe358f2766672d91bb85a6949135,5,3,15,3,27,0,89,18,red,1.4833333333333334,0.3,25,1,0.1,Bracelet,Android
6541fe358f2766672d91bb85a6949135,5,4,277,1,28,1,89,18,red,1.4833333333333334,0.3,25,3,1,Implantable,iOS/Android
6541fe358f2766672d91bb85a6949135,5,4,221,2,28,0,89,18,red,1.4833333333333334,0.3,50,1,1,Implantable,iOS
6541fe358f2766672d91bb85a6949135,5,4,40,3,28,0,89,18,red,1.4833333333333334,0.3,25,3,0.1,Card,iOS
6541fe358f2766672d91bb85a6949135,5,5,139,1,29,0,89,18,red,1.4833333333333334,0.3,50,1,0.5,Bracelet,iOS/Android
6541fe358f2766672d91bb85a6949135,5,5,220,2,29,0,89,18,red,1.4833333333333334,0.3,25,1,1,Card,iOS
6541fe358f2766672d91bb85a6949135,5,5,256,3,29,1,89,18,red,1.4833333333333334,0.3,25,3,1,Card,iOS
6541fe358f2766672d91bb85a6949135,5,6,139,1,30,1,89,18,red,1.4833333333333334,0.3,50,1,0.5,Bracelet,iOS/Android
6541fe358f2766672d91bb85a6949135,5,6,108,2,30,0,89,18,red,1.4833333333333334,0.3,100,5,0.1,Card,iOS/Android
6541fe358f2766672d91bb85a6949135,5,6,125,3,30,0,89,18,red,1.4833333333333334,0.3,50,1,0.5,Implantable,Android
ca09622b09064b643f25ff649daee6fb,6,1,207,1,31,0,110,39,red,1.8333333333333333,0.65,25,5,0.5,Bracelet,iOS/Android
ca09622b09064b643f25ff649daee6fb,6,1,225,2,31,1,110,39,red,1.8333333333333333,0.65,100,1,1,Implantable,iOS
ca09622b09064b643f25ff649daee6fb,6,1,150,3,31,0,110,39,red,1.8333333333333333,0.65,50,3,0.5,Ring,iOS
ca09622b09064b643f25ff649daee6fb,6,2,111,1,32,0,110,39,red,1.8333333333333333,0.65,25,1,0.5,Bracelet,iOS
ca09622b09064b643f25ff649daee6fb,6,2,52,2,32,1,110,39,red,1.8333333333333333,0.65,25,3,0.1,Card,Android
ca09622b09064b643f25ff649daee6fb,6,2,172,3,32,0,110,39,red,1.8333333333333333,0.65,25,3,0.5,Card,iOS/Android
ca09622b09064b643f25ff649daee6fb,6,3,75,1,33,1,110,39,red,1.8333333333333333,0.65,25,5,0.1,Bracelet,iOS
ca09622b09064b643f25ff649daee6fb,6,3,36,2,33,0,110,39,red,1.8333333333333333,0.65,100,1,0.1,Card,iOS/Android
ca09622b09064b643f25ff649daee6fb,6,3,69,3,33,0,110,39,red,1.8333333333333333,0.65,100,3,0.1,Implantable,iOS/Android
ca09622b09064b643f25ff649daee6fb,6,4,289,1,34,1,110,39,red,1.8333333333333333,0.65,25,5,1,Implantable,iOS
ca09622b09064b643f25ff649daee6fb,6,4,121,2,34,0,110,39,red,1.8333333333333333,0.65,25,1,0.5,Implantable,Android
ca09622b09064b643f25ff649daee6fb,6,4,293,3,34,0,110,39,red,1.8333333333333333,0.65,50,5,1,Implantable,iOS
ca09622b09064b643f25ff649daee6fb,6,5,167,1,35,0,110,39,red,1.8333333333333333,0.65,100,3,0.5,Bracelet,Android
ca09622b09064b643f25ff649daee6fb,6,5,285,2,35,1,110,39,red,1.8333333333333333,0.65,100,3,1,Implantable,iOS/Android
ca09622b09064b643f25ff649daee6fb,6,5,244,3,35,0,110,39,red,1.8333333333333333,0.65,25,1,1,Card,iOS/Android
ca09622b09064b643f25ff649daee6fb,6,6,67,1,36,0,110,39,red,1.8333333333333333,0.65,50,3,0.1,Bracelet,iOS/Android
ca09622b09064b643f25ff649daee6fb,6,6,246,2,36,1,110,39,red,1.8333333333333333,0.65,50,1,1,Ring,iOS/Android
ca09622b09064b643f25ff649daee6fb,6,6,49,3,36,0,110,39,red,1.8333333333333333,0.65,25,3,0.1,Implantable,Android
0468d3a399d8429059162af8611b3564,7,1,111,1,37,0,226,25,red,3.7666666666666666,0.4166666666666667,25,1,0.5,Bracelet,iOS
0468d3a399d8429059162af8611b3564,7,1,114,2,37,1,226,25,red,3.7666666666666666,0.4166666666666667,50,1,0.5,Ring,iOS
0468d3a399d8429059162af8611b3564,7,1,17,3,37,0,226,25,red,3.7666666666666666,0.4166666666666667,50,1,0.1,Implantable,Android
0468d3a399d8429059162af8611b3564,7,2,95,1,38,0,226,25,red,3.7666666666666666,0.4166666666666667,100,5,0.1,Bracelet,Android
0468d3a399d8429059162af8611b3564,7,2,318,2,38,1,226,25,red,3.7666666666666666,0.4166666666666667,50,5,1,Ring,iOS/Android
0468d3a399d8429059162af8611b3564,7,2,287,3,38,0,226,25,red,3.7666666666666666,0.4166666666666667,100,3,1,Bracelet,iOS/Android
0468d3a399d8429059162af8611b3564,7,3,214,1,39,0,226,25,red,3.7666666666666666,0.4166666666666667,100,5,0.5,Ring,iOS/Android
0468d3a399d8429059162af8611b3564,7,3,92,2,39,1,226,25,red,3.7666666666666666,0.4166666666666667,50,5,0.1,Card,Android
0468d3a399d8429059162af8611b3564,7,3,46,3,39,0,226,25,red,3.7666666666666666,0.4166666666666667,100,3,0.1,Ring,iOS
0468d3a399d8429059162af8611b3564,7,4,135,1,40,1,226,25,red,3.7666666666666666,0.4166666666666667,25,1,0.5,Bracelet,iOS/Android
0468d3a399d8429059162af8611b3564,7,4,76,2,40,0,226,25,red,3.7666666666666666,0.4166666666666667,25,5,0.1,Card,iOS
0468d3a399d8429059162af8611b3564,7,4,43,3,40,0,226,25,red,3.7666666666666666,0.4166666666666667,50,3,0.1,Bracelet,iOS
0468d3a399d8429059162af8611b3564,7,5,148,1,41,0,226,25,red,3.7666666666666666,0.4166666666666667,25,3,0.5,Card,iOS
0468d3a399d8429059162af8611b3564,7,5,158,2,41,1,226,25,red,3.7666666666666666,0.4166666666666667,25,3,0.5,Ring,Android
0468d3a399d8429059162af8611b3564,7,5,56,3,41,0,226,25,red,3.7666666666666666,0.4166666666666667,50,3,0.1,Card,Android
0468d3a399d8429059162af8611b3564,7,6,76,1,42,0,226,25,red,3.7666666666666666,0.4166666666666667,25,5,0.1,Card,iOS
0468d3a399d8429059162af8611b3564,7,6,55,2,42,1,226,25,red,3.7666666666666666,0.4166666666666667,50,3,0.1,Bracelet,Android
0468d3a399d8429059162af8611b3564,7,6,304,3,42,0,226,25,red,3.7666666666666666,0.4166666666666667,25,5,1,Card,Android
02742b99215eb45238c5a3771623bde0,8,1,213,1,43,0,107,15,red,1.7833333333333334,0.25,100,5,0.5,Implantable,iOS/Android
02742b99215eb45238c5a3771623bde0,8,1,151,2,43,0,107,15,red,1.7833333333333334,0.25,50,3,0.5,Bracelet,iOS
02742b99215eb45238c5a3771623bde0,8,1,38,3,43,1,107,15,red,1.7833333333333334,0.25,25,3,0.1,Ring,iOS
02742b99215eb45238c5a3771623bde0,8,2,122,1,44,0,107,15,red,1.7833333333333334,0.25,25,1,0.5,Ring,Android
02742b99215eb45238c5a3771623bde0,8,2,269,2,44,1,107,15,red,1.7833333333333334,0.25,50,3,1,Implantable,Android
02742b99215eb45238c5a3771623bde0,8,2,134,3,44,0,107,15,red,1.7833333333333334,0.25,25,1,0.5,Ring,iOS/Android
02742b99215eb45238c5a3771623bde0,8,3,156,1,45,0,107,15,red,1.7833333333333334,0.25,100,3,0.5,Card,iOS
02742b99215eb45238c5a3771623bde0,8,3,132,2,45,1,107,15,red,1.7833333333333334,0.25,100,1,0.5,Card,Android
02742b99215eb45238c5a3771623bde0,8,3,137,3,45,0,107,15,red,1.7833333333333334,0.25,50,1,0.5,Implantable,iOS/Android
02742b99215eb45238c5a3771623bde0,8,4,116,1,46,0,107,15,red,1.7833333333333334,0.25,50,1,0.5,Card,iOS
02742b99215eb45238c5a3771623bde0,8,4,123,2,46,0,107,15,red,1.7833333333333334,0.25,25,1,0.5,Bracelet,Android
02742b99215eb45238c5a3771623bde0,8,4,117,3,46,1,107,15,red,1.7833333333333334,0.25,100,1,0.5,Implantable,iOS
02742b99215eb45238c5a3771623bde0,8,5,317,1,47,0,107,15,red,1.7833333333333334,0.25,50,5,1,Implantable,iOS/Android
02742b99215eb45238c5a3771623bde0,8,5,155,2,47,1,107,15,red,1.7833333333333334,0.25,100,3,0.5,Bracelet,iOS
02742b99215eb45238c5a3771623bde0,8,5,192,3,47,0,107,15,red,1.7833333333333334,0.25,100,5,0.5,Card,iOS
02742b99215eb45238c5a3771623bde0,8,6,183,1,48,1,107,15,red,1.7833333333333334,0.25,25,5,0.5,Bracelet,iOS
02742b99215eb45238c5a3771623bde0,8,6,295,2,48,0,107,15,red,1.7833333333333334,0.25,50,5,1,Bracelet,iOS
02742b99215eb45238c5a3771623bde0,8,6,177,3,48,0,107,15,red,1.7833333333333334,0.25,100,3,0.5,Implantable,iOS/Android
2baf164432888f0198fafc8f900320b4,9,1,9,1,49,0,141,70,red,2.35,1.1666666666666667,100,1,0.1,Implantable,iOS
2baf164432888f0198fafc8f900320b4,9,1,209,2,49,1,141,70,red,2.35,1.1666666666666667,50,5,0.5,Implantable,iOS/Android
2baf164432888f0198fafc8f900320b4,9,1,187,3,49,0,141,70,red,2.35,1.1666666666666667,50,5,0.5,Bracelet,iOS
2baf164432888f0198fafc8f900320b4,9,2,24,1,50,0,141,70,red,2.35,1.1666666666666667,100,1,0.1,Card,Android
2baf164432888f0198fafc8f900320b4,9,2,227,2,50,0,141,70,red,2.35,1.1666666666666667,100,1,1,Bracelet,iOS
2baf164432888f0198fafc8f900320b4,9,2,162,3,50,1,141,70,red,2.35,1.1666666666666667,50,3,0.5,Ring,Android
2baf164432888f0198fafc8f900320b4,9,3,170,1,51,1,141,70,red,2.35,1.1666666666666667,25,3,0.5,Ring,iOS/Android
2baf164432888f0198fafc8f900320b4,9,3,167,2,51,0,141,70,red,2.35,1.1666666666666667,100,3,0.5,Bracelet,Android
2baf164432888f0198fafc8f900320b4,9,3,157,3,51,0,141,70,red,2.35,1.1666666666666667,25,3,0.5,Implantable,Android
2baf164432888f0198fafc8f900320b4,9,4,105,1,52,1,141,70,red,2.35,1.1666666666666667,100,5,0.1,Implantable,iOS/Android
2baf164432888f0198fafc8f900320b4,9,4,266,2,52,0,141,70,red,2.35,1.1666666666666667,25,3,1,Ring,Android
2baf164432888f0198fafc8f900320b4,9,4,160,3,52,0,141,70,red,2.35,1.1666666666666667,25,3,0.5,Card,Android
2baf164432888f0198fafc8f900320b4,9,5,321,1,53,0,141,70,red,2.35,1.1666666666666667,100,5,1,Implantable,iOS/Android
2baf164432888f0198fafc8f900320b4,9,5,121,2,53,0,141,70,red,2.35,1.1666666666666667,25,1,0.5,Implantable,Android
2baf164432888f0198fafc8f900320b4,9,5,186,3,53,1,141,70,red,2.35,1.1666666666666667,50,5,0.5,Ring,iOS
2baf164432888f0198fafc8f900320b4,9,6,30,1,54,1,141,70,red,2.35,1.1666666666666667,50,1,0.1,Ring,iOS/Android
2baf164432888f0198fafc8f900320b4,9,6,219,2,54,0,141,70,red,2.35,1.1666666666666667,25,1,1,Bracelet,iOS
2baf164432888f0198fafc8f900320b4,9,6,134,3,54,0,141,70,red,2.35,1.1666666666666667,25,1,0.5,Ring,iOS/Android
134336d8aa7142164e5e148c9f769bd5,10,1,68,1,55,1,197,46,red,3.283333333333333,0.7666666666666667,50,3,0.1,Card,iOS/Android
134336d8aa7142164e5e148c9f769bd5,10,1,8,2,55,0,197,46,red,3.283333333333333,0.7666666666666667,50,1,0.1,Card,iOS
134336d8aa7142164e5e148c9f769bd5,10,1,184,3,55,0,197,46,red,3.283333333333333,0.7666666666666667,25,5,0.5,Card,iOS
134336d8aa7142164e5e148c9f769bd5,10,2,53,1,56,1,197,46,red,3.283333333333333,0.7666666666666667,50,3,0.1,Implantable,Android
134336d8aa7142164e5e148c9f769bd5,10,2,116,2,56,0,197,46,red,3.283333333333333,0.7666666666666667,50,1,0.5,Card,iOS
134336d8aa7142164e5e148c9f769bd5,10,2,146,3,56,0,197,46,red,3.283333333333333,0.7666666666666667,25,3,0.5,Ring,iOS
134336d8aa7142164e5e148c9f769bd5,10,3,81,1,57,0,197,46,red,3.283333333333333,0.7666666666666667,100,5,0.1,Implantable,iOS
134336d8aa7142164e5e148c9f769bd5,10,3,93,2,57,0,197,46,red,3.283333333333333,0.7666666666666667,100,5,0.1,Implantable,Android
134336d8aa7142164e5e148c9f769bd5,10,3,218,3,57,1,197,46,red,3.283333333333333,0.7666666666666667,25,1,1,Ring,iOS
134336d8aa7142164e5e148c9f769bd5,10,4,221,1,58,0,197,46,red,3.283333333333333,0.7666666666666667,50,1,1,Implantable,iOS
134336d8aa7142164e5e148c9f769bd5,10,4,278,2,58,0,197,46,red,3.283333333333333,0.7666666666666667,25,3,1,Ring,iOS/Android
134336d8aa7142164e5e148c9f769bd5,10,4,38,3,58,1,197,46,red,3.283333333333333,0.7666666666666667,25,3,0.1,Ring,iOS
134336d8aa7142164e5e148c9f769bd5,10,5,226,1,59,1,197,46,red,3.283333333333333,0.7666666666666667,100,1,1,Ring,iOS
134336d8aa7142164e5e148c9f769bd5,10,5,68,2,59,0,197,46,red,3.283333333333333,0.7666666666666667,50,3,0.1,Card,iOS/Android
134336d8aa7142164e5e148c9f769bd5,10,5,9,3,59,0,197,46,red,3.283333333333333,0.7666666666666667,100,1,0.1,Implantable,iOS
134336d8aa7142164e5e148c9f769bd5,10,6,188,1,60,0,197,46,red,3.283333333333333,0.7666666666666667,50,5,0.5,Card,iOS
134336d8aa7142164e5e148c9f769bd5,10,6,267,2,60,0,197,46,red,3.283333333333333,0.7666666666666667,25,3,1,Bracelet,Android
134336d8aa7142164e5e148c9f769bd5,10,6,107,3,60,1,197,46,red,3.283333333333333,0.7666666666666667,100,5,0.1,Bracelet,iOS/Android
b63b0e93889a0d30462a9ef6b68c694b,11,1,30,1,61,0,405,55,red,6.75,0.9166666666666666,50,1,0.1,Ring,iOS/Android
b63b0e93889a0d30462a9ef6b68c694b,11,1,307,2,61,1,405,55,red,6.75,0.9166666666666666,50,5,1,Bracelet,Android
b63b0e93889a0d30462a9ef6b68c694b,11,1,314,3,61,0,405,55,red,6.75,0.9166666666666666,25,5,1,Ring,iOS/Android
b63b0e93889a0d30462a9ef6b68c694b,11,2,210,1,62,1,405,55,red,6.75,0.9166666666666666,50,5,0.5,Ring,iOS/Android
b63b0e93889a0d30462a9ef6b68c694b,11,2,88,2,62,0,405,55,red,6.75,0.9166666666666666,25,5,0.1,Card,Android
b63b0e93889a0d30462a9ef6b68c694b,11,2,145,3,62,0,405,55,red,6.75,0.9166666666666666,25,3,0.5,Implantable,iOS
b63b0e93889a0d30462a9ef6b68c694b,11,3,123,1,63,0,405,55,red,6.75,0.9166666666666666,25,1,0.5,Bracelet,Android
b63b0e93889a0d30462a9ef6b68c694b,11,3,122,2,63,0,405,55,red,6.75,0.9166666666666666,25,1,0.5,Ring,Android
b63b0e93889a0d30462a9ef6b68c694b,11,3,275,3,63,1,405,55,red,6.75,0.9166666666666666,100,3,1,Bracelet,Android
b63b0e93889a0d30462a9ef6b68c694b,11,4,311,1,64,1,405,55,red,6.75,0.9166666666666666,100,5,1,Bracelet,Android
b63b0e93889a0d30462a9ef6b68c694b,11,4,94,2,64,0,405,55,red,6.75,0.9166666666666666,100,5,0.1,Ring,Android
b63b0e93889a0d30462a9ef6b68c694b,11,4,218,3,64,0,405,55,red,6.75,0.9166666666666666,25,1,1,Ring,iOS
b63b0e93889a0d30462a9ef6b68c694b,11,5,75,1,65,0,405,55,red,6.75,0.9166666666666666,25,5,0.1,Bracelet,iOS
b63b0e93889a0d30462a9ef6b68c694b,11,5,164,2,65,1,405,55,red,6.75,0.9166666666666666,50,3,0.5,Card,Android
b63b0e93889a0d30462a9ef6b68c694b,11,5,126,3,65,0,405,55,red,6.75,0.9166666666666666,50,1,0.5,Ring,Android
b63b0e93889a0d30462a9ef6b68c694b,11,6,191,1,66,0,405,55,red,6.75,0.9166666666666666,100,5,0.5,Bracelet,iOS
